Date,Open,High,Low,Close,Adj Close,Volume
2023-03-08,59.500000,64.660004,58.720001,63.500000,63.459641,61105349
2023-03-09,62.950001,63.880001,61.500000,62.360001,62.320366,39516137
2023-03-10,61.720001,64.879997,52.590000,53.200001,53.166187,92552740
2023-03-13,51.500000,54.959999,51.500000,52.980000,52.946327,51230745
2023-03-14,53.000000,53.299999,50.700001,51.200001,51.167461,40587832
2023-03-15,51.330002,52.000000,50.040001,51.639999,51.607178,29250372
2023-03-16,51.000000,51.150002,48.000000,48.430000,48.399220,52838712
2023-03-17,48.720001,49.240002,47.599998,48.220001,48.189354,34101433
2023-03-20,47.810001,49.500000,47.279999,48.900002,48.868923,29593730
2023-03-21,49.680000,52.200001,49.389999,50.380001,50.347980,52643827
2023-03-22,50.250000,50.549999,47.880001,48.700001,48.669048,43071491
2023-03-23,48.209999,52.299999,47.799999,51.610001,51.577198,47150625
2023-03-24,51.029999,54.439999,51.020000,54.150002,54.115585,51090339
2023-03-27,54.599998,56.250000,52.060001,55.540001,55.504704,54270941
2023-03-28,55.070000,56.880001,52.770000,52.889999,52.856384,44438631
2023-03-29,51.849998,52.080002,50.029999,50.910000,50.877644,38261993
2023-03-30,51.450001,51.840000,49.700001,49.700001,49.668415,26825283
2023-03-31,49.660000,50.330002,49.270000,49.970001,49.938244,21770758
2023-04-03,49.509998,50.150002,49.180000,49.700001,49.668415,26773032
2023-04-04,49.500000,53.189999,48.500000,52.939999,52.906353,50816875
2023-04-06,52.200001,54.160000,51.310001,52.880001,52.846394,37291310
2023-04-07,52.880001,53.130001,50.520000,50.570000,50.537861,29717185
2023-04-10,50.580002,52.139999,50.000000,50.299999,50.268032,25066066
2023-04-11,50.049999,50.180000,48.770000,49.500000,49.468540,20386341
2023-04-12,49.849998,50.189999,49.150002,49.689999,49.658417,16015187
2023-04-13,49.299999,50.880001,49.200001,49.200001,49.168732,18870948
2023-04-14,49.009998,49.959999,48.750000,49.459999,49.428566,16062330
2023-04-17,49.029999,50.459999,48.290001,49.349998,49.318634,19141925
2023-04-18,49.330002,50.500000,49.000000,50.250000,50.218063,18760184
2023-04-19,50.400002,50.830002,49.189999,49.770000,49.738369,20216344
2023-04-20,49.320000,49.840000,47.919998,47.990002,47.959499,24045950
2023-04-21,47.750000,50.400002,47.709999,48.799999,48.768982,29456861
2023-04-24,48.009998,48.380001,46.680000,47.070000,47.040085,22189982
2023-04-25,47.070000,47.500000,45.509998,46.849998,46.820221,16592679
2023-04-26,46.360001,51.740002,46.349998,51.029999,50.997566,35267273
2023-04-27,50.610001,51.250000,48.509998,48.900002,48.868923,25685314
2023-04-28,48.750000,52.320000,48.599998,51.380001,51.347347,30710122
2023-05-04,50.290001,50.650002,48.380001,48.910000,48.878914,25078533
2023-05-05,48.930000,52.299999,47.700001,50.520000,50.487892,34338154
2023-05-08,50.500000,53.189999,50.410000,51.639999,51.607178,34666609
2023-05-09,51.299999,55.310001,50.810001,52.150002,52.116856,48349149
2023-05-10,51.000000,51.250000,49.540001,49.779999,49.748360,28029461
2023-05-11,49.599998,50.660000,48.880001,49.700001,49.668415,16586043
2023-05-12,49.310001,50.119999,48.169998,48.200001,48.169365,17494829
2023-05-15,48.000000,49.480000,47.849998,49.040001,49.008831,13781823
2023-05-16,48.799999,49.279999,48.209999,48.419998,48.389225,11603571
2023-05-17,48.570000,49.750000,48.110001,49.000000,48.968857,14364235
2023-05-18,48.529999,49.770000,48.470001,49.189999,49.158733,14397041
2023-05-19,48.820000,49.650002,48.790001,48.880001,48.848934,11352524
2023-05-22,48.590000,48.980000,47.900002,48.180000,48.149380,10657617
2023-05-23,48.410000,49.080002,47.900002,48.279999,48.249313,9361358
2023-05-24,48.279999,48.599998,47.950001,48.119999,48.089417,7025132
2023-05-25,47.650002,48.500000,47.500000,48.000000,47.969494,8999206
2023-05-26,48.000000,49.299999,47.720001,48.810001,48.778980,13582706
2023-05-29,48.779999,49.000000,47.790001,47.910000,47.879551,12202832
2023-05-30,47.520000,47.919998,46.709999,47.549999,47.519779,13064044
2023-05-31,47.790001,47.970001,47.330002,47.520000,47.489799,9246482
2023-06-01,47.139999,47.860001,46.660000,46.900002,46.870193,12271407
2023-06-02,46.900002,47.630001,46.820000,47.270000,47.239956,8721277
2023-06-05,47.389999,47.680000,47.090000,47.200001,47.170002,7089431
2023-06-06,46.930000,47.400002,46.290001,46.750000,46.750000,11174094
2023-06-07,46.750000,47.240002,46.560001,46.730000,46.730000,6552322
2023-06-08,46.000000,47.380001,46.000000,46.830002,46.830002,7669838
2023-06-09,46.700001,47.299999,46.619999,47.080002,47.080002,7639957
2023-06-12,47.040001,47.299999,46.599998,46.810001,46.810001,7279663
2023-06-13,46.959999,47.750000,46.419998,47.209999,47.209999,9332463
2023-06-14,47.060001,47.369999,46.630001,46.660000,46.660000,7390134
2023-06-15,46.660000,46.910000,46.500000,46.650002,46.650002,7575442
2023-06-16,47.299999,50.180000,47.299999,48.689999,48.689999,28130423
2023-06-19,48.020000,48.689999,47.660000,47.799999,47.799999,14411920
2023-06-20,48.000000,49.439999,47.380001,48.770000,48.770000,16954092
2023-06-21,48.700001,49.200001,47.500000,47.860001,47.860001,12196044
2023-06-26,47.549999,49.250000,47.349998,47.750000,47.750000,14600810
2023-06-27,47.599998,48.490002,47.110001,47.150002,47.150002,11549329
2023-06-28,47.160000,47.549999,45.910000,46.700001,46.700001,13992822
2023-06-29,46.700001,50.160000,46.380001,49.200001,49.200001,30657042
2023-06-30,48.950001,51.189999,48.580002,49.150002,49.150002,28695838
2023-07-03,49.549999,50.790001,49.090000,49.770000,49.770000,19759483
2023-07-04,49.779999,50.020000,49.119999,49.799999,49.799999,12413073
2023-07-05,49.689999,50.380001,49.320000,49.470001,49.470001,12798351
2023-07-06,49.990002,50.400002,48.919998,49.080002,49.080002,12761373
2023-07-07,48.799999,49.040001,47.889999,48.169998,48.169998,9617624
2023-07-10,47.849998,48.099998,46.810001,47.259998,47.259998,11266320
2023-07-11,47.150002,47.799999,47.000000,47.799999,47.799999,6096858
2023-07-12,47.500000,47.799999,46.990002,47.009998,47.009998,6383978
2023-07-13,46.900002,47.400002,46.799999,47.230000,47.230000,5301919
2023-07-14,47.189999,50.389999,47.000000,49.599998,49.599998,21518818
2023-07-17,48.599998,48.990002,48.110001,48.240002,48.240002,11648591
2023-07-18,48.200001,50.259998,47.889999,49.240002,49.240002,17627293
2023-07-19,49.250000,49.790001,48.630001,49.150002,49.150002,9088240
2023-07-20,49.150002,49.439999,47.970001,48.200001,48.200001,8911173
2023-07-21,47.220001,49.439999,47.200001,48.180000,48.180000,11177414
2023-07-24,47.750000,48.480000,47.500000,47.580002,47.580002,6683297
2023-07-25,47.810001,48.880001,47.709999,47.970001,47.970001,8835300
2023-07-26,47.810001,48.869999,47.529999,48.259998,48.259998,10367948
2023-07-27,56.000000,57.910000,54.599998,57.910000,57.910000,68179024
2023-07-28,57.680000,61.049999,55.299999,55.500000,55.500000,80400603
2023-07-31,55.500000,57.700001,52.680000,55.880001,55.880001,60239457
2023-08-01,54.990002,55.490002,52.299999,52.439999,52.439999,45381771
2023-08-02,52.439999,52.730000,50.299999,50.959999,50.959999,37253560
2023-08-03,50.310001,50.950001,49.689999,49.720001,49.720001,23942587
2023-08-04,49.189999,49.939999,48.869999,49.230000,49.230000,24448100
2023-08-07,48.880001,49.430000,48.220001,48.680000,48.680000,19394415
2023-08-08,48.560001,48.840000,48.009998,48.099998,48.099998,13127629
2023-08-09,48.040001,49.119999,47.910000,48.759998,48.759998,17763461
2023-08-10,48.500000,48.750000,47.759998,47.830002,47.830002,14710564
2023-08-11,47.689999,48.099998,47.500000,47.509998,47.509998,9559165
2023-08-14,47.400002,48.650002,47.270000,48.310001,48.310001,11893766
2023-08-15,48.000000,48.380001,47.720001,48.200001,48.200001,9144493
2023-08-16,48.200001,48.200001,46.680000,46.680000,46.680000,15223490
2023-08-17,46.689999,48.790001,46.689999,48.360001,48.360001,18258032
2023-08-18,48.180000,48.720001,47.669998,47.740002,47.740002,11456852
2023-08-21,47.660000,48.330002,47.099998,47.169998,47.169998,7981255
2023-08-22,47.040001,47.840000,46.799999,47.599998,47.599998,8626696
2023-08-23,48.000000,48.380001,43.599998,43.959999,43.959999,27264106
2023-08-24,43.950001,44.160000,42.470001,43.310001,43.310001,17873182
2023-08-25,42.959999,43.180000,41.500000,41.700001,41.700001,13060405
2023-08-28,44.910000,44.950001,41.180000,41.209999,41.209999,14111342
2023-08-29,40.970001,44.540001,40.869999,43.700001,43.700001,22032832
2023-08-30,43.700001,43.980000,43.279999,43.830002,43.830002,9680479
2023-08-31,43.799999,43.799999,42.810001,43.299999,43.299999,8208048
2023-09-01,43.450001,44.380001,42.930000,44.080002,44.080002,11116472
2023-09-04,43.709999,44.169998,43.380001,44.169998,44.169998,8569626
2023-09-05,44.000000,44.500000,43.709999,43.930000,43.930000,6777160
2023-09-06,43.689999,44.650002,43.419998,44.580002,44.580002,9137185
2023-09-07,44.410000,45.099998,43.709999,44.009998,44.009998,8925893
2023-09-08,43.779999,44.810001,43.709999,44.380001,44.380001,8901995
2023-09-11,44.200001,44.580002,43.709999,44.340000,44.340000,8407895
2023-09-12,44.139999,44.880001,43.939999,44.419998,44.419998,6618922
2023-09-13,44.139999,44.200001,43.310001,43.570000,43.570000,7119815
2023-09-14,43.570000,43.880001,43.150002,43.779999,43.779999,5532446
2023-09-15,43.779999,43.980000,43.500000,43.750000,43.750000,4585822
2023-09-18,43.490002,43.869999,43.310001,43.700001,43.700001,4150964
2023-09-19,43.740002,43.849998,42.599998,42.849998,42.849998,6625801
2023-09-20,42.549999,43.049999,42.410000,42.480000,42.480000,3555034
2023-09-21,42.700001,42.919998,42.209999,42.619999,42.619999,3919244
2023-09-22,42.490002,43.430000,42.230000,43.279999,43.279999,6036170
2023-09-25,43.029999,43.290001,42.330002,42.419998,42.419998,5548808
2023-09-26,42.419998,43.279999,42.220001,42.619999,42.619999,6433512
2023-09-27,42.509998,42.919998,42.430000,42.669998,42.669998,5564126
2023-09-28,42.700001,43.150002,42.610001,43.150002,43.150002,5771158
2023-10-09,43.000000,43.330002,42.509998,42.820000,42.820000,6888557
2023-10-10,43.000000,45.900002,42.720001,45.200001,45.200001,17385908
2023-10-11,44.599998,46.580002,44.410000,45.840000,45.840000,18238358
2023-10-12,49.980000,50.000000,47.299999,48.080002,48.080002,29151814
2023-10-13,47.599998,47.959999,45.430000,45.930000,45.930000,15289055
2023-10-16,45.400002,47.779999,45.299999,46.099998,46.099998,12465680
2023-10-17,46.009998,46.650002,44.779999,45.759998,45.759998,9435875
2023-10-18,45.270000,45.599998,44.180000,44.200001,44.200001,10019205
2023-10-19,43.900002,44.750000,43.810001,43.950001,43.950001,6960441
2023-10-20,43.759998,44.290001,43.299999,44.200001,44.200001,6102504
2023-10-23,45.599998,50.139999,45.009998,46.799999,46.799999,28132558
